timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2026-04-13,BTC-USDT,buy,72184.9444,0.007089,signal,0.0,0,0.0
2026-04-17,BTC-USDT,sell,75116.7029,0.007089,signal,20.7832,3,8.12
2026-04-17,BTC-USDT,buy,77198.4599,0.006884,signal,0.0,0,0.0
2026-04-18,BTC-USDT,sell,75775.6232,0.006884,signal,-9.7948,1,-3.69
2026-04-22,BTC-USDT,sell,79233.2735,0.006576,signal,0.0,0,0.0
2026-04-23,BTC-USDT,buy,78219.8704,0.006576,signal,6.6641,0,2.56
2026-04-28,BTC-USDT,sell,76204.0489,0.006922,signal,0.0,0,0.0
2026-05-01,BTC-USDT,buy,76384.7533,0.006922,signal,-1.2508,2,-0.47
2026-05-04,BTC-USDT,sell,79729.5453,0.006601,signal,0.0,0,0.0
2026-05-05,BTC-USDT,buy,81016.488,0.006601,signal,-8.4951,1,-3.23
2026-05-09,BTC-USDT,sell,80867.2062,0.006401,signal,0.0,0,0.0
2026-05-13,BTC-USDT,buy,79313.61,0.006401,end_of_backtest,9.9446,4,3.84
